"userid","cpc","organic","affiliate","social","signup_date"
"8fdc9bbf-c71a-4acd-b9fb-59bdf07bb393",1,0,0,1,2017-03-08
"cd3b243e-1e1a-4b41-b9b0-0577317ea05d",0,0,1,0,2017-03-11
"336280a0-4b1d-42b5-99bf-83f6101ac694",0,0,1,1,2017-02-04
"7f603042-0656-41bf-95e5-f6bda82a8e4c",0,0,1,1,2017-02-05
"1c7f83e7-ddec-4cc0-b3a0-8e29b575f497",0,0,1,0,2017-01-26
"9baf1dd2-6818-473c-9b1a-9d5097ffb535",0,0,1,1,2017-03-19
"0ef0184b-8653-4cf3-a6fe-d0cbc2c0c24f",0,0,1,1,2017-01-31
"84d56a13-4eaa-4ead-8410-98fe835bb1b6",0,0,1,0,2017-01-09
"6e06c6a6-cd4f-4134-9fd1-a9f607a6565e",0,0,1,0,2017-01-30
"2200d89c-3383-4271-90ad-e4d963e54b19",1,1,0,0,2017-02-02
"c9870172-55e9-44b1-8e0a-df87794cf6ce",1,0,1,0,2017-02-07
"26cda57c-abfd-413b-8ca6-44586609d103",0,0,1,1,2017-02-05
"3a86550c-4699-4b55-9a22-74ea221dc2e3",0,0,1,1,2017-03-05
"3a7ea044-d8ee-4e8e-8772-22c14da0006f",0,0,1,1,2017-03-31
"bef93ff3-c9bd-47d8-9d73-a0f4836077ea",0,0,1,1,2017-03-19
"7f55ba91-3d64-4e00-8277-0160450c74cc",0,0,1,0,2017-03-22
"ff09cc7f-dcfc-4024-900b-ed73fadf394c",1,0,0,0,2017-01-01
"aa214c2d-bb5b-4e19-830a-26a6a5bdbb56",0,0,1,1,2017-03-13
"a15f4d23-ea17-4b87-8fdd-2f7c9460b173",0,0,1,0,2017-02-05
"b07ef016-eeea-4dbe-9369-d6ee7bed750a",0,1,1,0,2017-02-26
"015e2c88-db12-43ea-8dbb-1bbd1065ad5f",1,0,1,0,2017-02-13
"a3d5c1b7-f686-446a-8624-cbfa3dee4332",0,0,1,1,2017-01-14
"898679bf-2b5b-4623-ba9c-50a1f75fadb9",0,0,1,1,2017-03-28
"564b0a0f-4102-4c56-8e47-765d2e75d0b5",0,0,1,1,2017-03-17
"e126896f-7632-4a63-a8f9-4dae4fd502de",0,0,1,0,2017-03-30
"fdfefc60-4abd-4077-94b8-e3b4af6a0bcc",0,1,1,0,2017-01-15
"371a2a61-4775-410c-9d68-928362cf00d2",1,0,1,1,2017-02-12
"4d78b76e-80f8-4012-9bc2-d8e458e24ec3",1,0,1,0,2017-01-12
"079dd3e6-d82c-4ccc-87ee-496e7d5460be",0,0,1,1,2017-03-21
"9d88d992-9d0b-47bc-be03-681ba0cedb8e",0,0,1,1,2017-03-29
"416bb454-2aa1-4209-ba57-568baadbc0c6",0,0,1,1,2017-03-01
"c47c2c97-f3b0-4231-8571-7576b43a0981",0,0,1,1,2017-01-13
"634b723e-591c-40cf-893e-583b1e11b3e4",0,1,0,0,2017-02-13
"03c34047-ef1f-4fa8-89b7-177196dcdaa2",1,0,1,0,2017-02-27
"aee8f2ce-6ba3-4065-abe4-971905340596",0,0,1,1,2017-02-04
"3dab32e3-7ffe-4c2f-b3fc-91c75b121d4f",0,0,1,1,2017-02-21
"f3d6484d-6e7d-4d9e-b486-7c93cab7ce6a",0,0,1,1,2017-01-15
"4d4f7180-9949-4659-ad76-eb75e55a523d",0,0,1,1,2017-03-09
"085137b3-eada-4493-8dc1-c2e72861fc84",0,0,1,1,2017-03-18
"7c7e62e0-b540-4c3c-bde3-125cbf3c7e24",0,0,1,1,2017-03-25
"5bb01f60-d934-46ec-b071-e360c016b45d",1,1,0,1,2017-03-18
"61e0efd0-ba2b-4161-8ab7-b53dbc51f470",1,0,0,0,2017-02-22
"caafbef4-bae9-44a4-b14b-1fb52a6ddbe1",0,1,1,0,2017-03-15
"5f3843cf-1344-4969-b9ba-46f9fe5908dd",1,0,1,0,2017-04-01
"683cb2e7-3798-41ec-a600-bb901e0b50da",0,0,1,1,2017-03-19
"81286888-d3d4-407d-9f68-7a57fff24adb",1,0,0,1,2017-02-21
"0e03d825-9ceb-4c2d-bf92-819bb711ca5f",0,0,1,0,2017-02-15
"a070743b-52b9-4a0e-aa55-a93701eff4a7",0,0,1,1,2017-03-22
"c01a65aa-8887-4f95-8c80-efcde0b6897a",1,0,1,0,2017-01-11
"cfb21d7c-4d64-4aa3-8e7e-1ae49ebd392e",0,0,1,1,2017-03-16
"4d4b1f42-c322-43b4-9fa7-06f2eebd9b07",1,0,0,1,2017-03-04
"604db8f4-3367-4bba-8bc8-a37cddf6e084",1,0,1,0,2017-01-17
"4868aa7e-f230-48bc-9ef8-0edb6ed46d9a",0,0,1,1,2017-02-09
"f9b42eac-443d-49d6-8c95-0b500e55ffe6",0,0,1,1,2017-03-03
"d7ef1cc2-f9a0-4c99-9d1b-ce406a2697c0",0,0,1,1,2017-02-10
"5b9974ab-0713-4566-8ca3-0ca34a0274cd",0,0,1,1,2017-03-09
"66bf5577-44e9-489e-b707-e25e07bde5a9",0,0,1,1,2017-01-18
"11dc48e9-64af-4b49-bfdc-30095ea6cbde",1,0,1,0,2017-04-01
"1327e028-10c4-4233-83cc-50f2bb206a50",0,1,0,1,2017-02-05
"cbec4374-5163-40ad-a370-29d380d9351c",0,0,1,1,2017-02-23
"e0a707d3-e0b1-431d-88d8-2ba012b42566",1,0,0,1,2017-03-01
"b2dce172-7fe2-4182-80e6-a0706b59f72d",0,0,1,0,2017-02-22
"6e21d59f-2bc7-42ed-9c93-7489b6967394",1,0,0,0,2017-02-11
"9919c62a-49e9-4ca9-a1d8-752e6b582a83",0,0,1,0,2017-02-28
"789ef254-25df-4c40-b602-14c8735f11e9",0,0,1,0,2017-03-28
"a2757eb9-8ae8-4e0e-8e6b-b082f4daabb0",1,0,1,0,2017-02-10
"39b29a17-1380-4636-86ec-e2e60bdbe560",1,0,0,0,2017-02-25
"31f691c8-f068-4212-83f6-655c694631f4",1,1,0,1,2017-02-25
"75a938a6-dcf6-4bba-8a87-c63ebe3780fa",0,0,1,1,2017-03-16
"97193f8a-5b31-4367-bd84-fadc5dfe5613",1,0,0,1,2017-03-29
"8cdc80ec-924c-4247-addc-a6f43a8199d7",0,0,1,0,2017-03-15
"0afbbabc-b684-46e6-a3ac-da9656446ecc",1,0,0,1,2017-02-09
"e3dfa19e-5afe-472f-8357-c4556513d0d4",1,0,0,0,2017-03-03
"b5a151c1-710d-4c1d-8d70-c6b7c8531569",0,1,0,0,2017-03-26
"6a3355c1-8a04-4906-9e14-0f7fb337b0a4",1,0,1,1,2017-03-11
"761c299b-f425-4343-a32d-03a1d648ff76",0,0,1,1,2017-03-12
"15448296-6d62-4cae-b20b-54912a07f398",0,0,1,0,2017-01-07
"97c4307e-eb89-4d49-8c94-fafb268a2542",0,1,0,0,2017-01-15
"530de8fe-37ed-4df6-ac05-499337d468e2",1,0,1,0,2017-03-04
"06156adb-4427-4ed7-bfed-0a55747ec2ef",1,0,0,0,2017-02-21
"5e1fcbfb-b0bb-41b3-8efe-a216b8b98eb8",0,1,0,0,2017-01-07
"db6458fd-d759-4bb1-950d-5820f0641ea2",0,0,1,1,2017-01-08
"3e4e7999-6510-4bea-bcba-ff866ce03c90",0,0,1,1,2017-03-27
"59f8745c-b9f4-4988-b844-4f5ed81982bb",1,0,0,1,2017-03-05
"9e129394-217e-4db6-a306-a141bbd281f0",0,0,1,0,2017-03-28
"dff66fa5-6b35-4ceb-af03-a1ba01811141",1,0,1,0,2017-03-12
"cc859fd1-8a31-4c2a-a8b0-21804af538bd",0,0,1,0,2017-02-01
"10902229-096e-43fd-a57e-352657ef01eb",0,0,1,0,2017-02-22
"4284dff9-8c76-45ed-8770-c27d1c4fd909",1,0,1,0,2017-03-13
"26f66c71-339b-479e-b23a-bd85383996b4",1,1,0,0,2017-02-16
"e039939e-e799-4c64-935d-e7cbb4b1823a",0,0,1,0,2017-02-22
"26e5146b-5591-4896-bf95-504a6b0a7be9",0,0,1,1,2017-01-08
"b92e38fd-1f39-4ca3-9236-4cf8e157cda7",0,0,1,1,2017-01-02
"045ca471-d283-478e-bcff-2eb4df88accf",1,1,0,0,2017-01-12
"165cba96-82f7-40be-85df-a6226b54a2f8",1,0,1,0,2017-02-27
"829617eb-b929-4213-a0a4-ece37488ffcf",1,1,0,0,2017-03-18
"f62a586f-1b73-489b-a642-8377bb02669a",0,0,1,0,2017-01-23
"d9efe3c8-cda4-4752-b1e9-b805a3190a5c",0,0,1,0,2017-01-05
"14247eba-d3c4-44bf-abc2-43cf8f5de79f",1,0,0,1,2017-02-28
"b7194c28-a333-4c68-bce9-0519622fc77f",1,0,0,0,2017-03-11
"689fb04f-d050-466c-9813-11e3d263797b",0,1,0,0,2017-03-03
"f642c107-fd9a-4894-9f72-53fc35e71c5f",0,0,1,0,2017-02-12
"47db88e4-bdcc-4fdf-964c-757c4181be3a",0,0,1,1,2017-01-15
"56d79254-a0f3-4018-b18f-d230af3fa9e6",1,1,0,0,2017-01-19
"6d00a0e3-ea7c-410c-adfe-4cd8ff23c7f9",1,0,0,0,2017-03-05
"1b7707cc-f063-4dab-b574-72998e565cdb",0,0,1,1,2017-03-17
"c0dfc3d6-8e6b-4ac4-81db-68c7c1d69e2c",0,1,0,1,2017-01-21
"ef3b1d53-1462-43e6-8c55-f7d66be9b21e",0,0,1,1,2017-03-03
"2170bee2-cd33-40e1-a71e-903cccf54fec",0,0,1,0,2017-03-05
"528cd460-9136-4587-839f-e1ea516f0dcc",1,0,0,0,2017-03-27
"dc1d6c53-d88b-4c60-aed9-2f7854e0bfe2",0,0,1,1,2017-03-22
"aab00659-3003-4140-961d-7db9a116bff8",0,0,1,1,2017-02-24
"4a92a6b7-8185-4945-b2ae-9fc2b2e7c688",0,1,0,1,2017-01-25
"00a3f1dc-4530-4ae1-bfb7-31fa6ca0d3f4",0,0,1,1,2017-01-06
"80da1d01-1e80-4955-8ed8-78f470529f40",0,0,1,1,2017-03-17
"3c632e1c-e47b-45f6-9071-1a22d5cd2dcc",1,0,0,1,2017-02-25
"0db6de2b-0117-4fb7-ba9e-c9197523b826",0,0,1,1,2017-03-10
"0d0142ce-d677-4683-85e3-6dc56a0d9ea8",0,1,1,0,2017-02-15
"77e5643a-806f-4d2a-bfd9-3c7941f6d40a",0,0,1,0,2017-03-08
"4951dc52-0c13-4daf-a0cd-0177ce53e887",1,0,1,0,2017-01-08
"26a56c21-09e4-4fbc-9c37-90aa5efcd6fc",0,1,1,0,2017-01-23
"4b3db845-1f28-4a17-8445-0ffa589d9fdc",0,0,1,0,2017-03-24
"6bea35a0-4628-49a3-931e-bd6ddde468d4",0,0,1,1,2017-03-19
"7549e23c-ebc1-436b-9bd8-e078adfb5360",1,0,0,1,2017-01-08
"10913e1d-b078-4f70-ac65-99cc40b5e7fa",0,0,1,0,2017-01-18
"927b530c-1afc-4c40-b873-01d74888a994",0,0,1,1,2017-02-09
"3d2735f1-7327-4a8e-81a9-5d9943f104f9",1,1,0,0,2017-01-09
"3fd6fdab-3489-4f4b-8ee9-6a4fbd3ce471",0,0,1,1,2017-03-07
"a0a485eb-c139-4f84-9fc5-e8783fe459bf",1,0,0,1,2017-01-02
"c177166c-b8ec-4c5e-8d18-e9c07b1825d6",0,0,1,0,2017-01-08
"ae4b2129-3c96-446b-bfc8-edfa0fb92caa",0,0,1,0,2017-03-09
"92d5230d-4d2a-42f0-8370-32aa5f65701c",0,0,1,1,2017-03-12
"0bb8d872-15e3-4a37-817f-7d9af64dfba5",1,0,0,1,2017-01-07
"87e7b25a-d813-4664-a634-012c32514a49",0,0,1,1,2017-03-30
"19c85073-7a1d-4552-9689-78581fa1130f",0,0,1,1,2017-02-26
"051776a6-3abc-446c-820b-0f571b9f3d1f",1,0,0,1,2017-02-21
"bc2c9a41-2b79-496c-8ac7-23e3094b5f68",1,0,1,1,2017-03-25
"6fc26809-577a-4d96-9942-705338b6ee17",0,0,1,1,2017-01-10
"a07a68fc-c663-4697-a715-581367ba4309",1,1,0,0,2017-03-26
"4bac1b07-59f6-4319-aafc-368d8f2121be",0,0,1,1,2017-01-30
"86a22a9b-9d84-4585-979e-92f61ea7f7c4",0,0,1,1,2017-01-18
"858906c7-eb65-4c86-8d85-2aae5420a4c0",1,0,0,1,2017-03-18
"3a2392e4-11ae-4a2e-81ca-db364a06413d",0,0,1,0,2017-02-24
"dc180a86-ea62-47e1-bb7f-b5faa1a58e9f",1,0,0,1,2017-03-29
"7cd282eb-3d38-47d7-b493-b28d5b78e447",0,0,1,1,2017-02-08
"acfd5887-b3a3-4d13-9054-cc060d88261a",1,1,0,0,2017-01-19
"dd60545f-30b9-4c5d-8265-c78581feb530",0,1,1,0,2017-02-02
"46b35749-d850-4b08-a948-0655b109a873",1,0,0,1,2017-03-20
"c1757572-36cb-4856-bca2-98db104749b2",0,1,0,1,2017-02-11
"5a99f7b2-107e-43b2-a1e0-df4ba5e6d694",1,0,1,0,2017-01-04
"d034f3b0-e0cb-48db-a0a9-c8d65f772b0b",1,0,1,0,2017-01-25
"f26f849f-4280-4df4-892f-f325312a7979",0,0,1,1,2017-02-08
"fb3978cd-9b79-4b57-990c-50f1e2ebda97",0,1,1,0,2017-04-01
"e1714df1-5104-475c-8967-54f4cbfc1035",0,0,1,1,2017-02-04
"3296e3e7-7c2f-4f70-825b-6e37fd2914b2",1,0,1,0,2017-01-21
"09db997d-d2a1-4757-8169-1f58c327e228",0,0,1,0,2017-03-10
"52111311-5ffd-4a7b-b1f9-9f15369888b7",0,0,1,1,2017-03-13
"93cf9f54-6122-44b5-a202-80876fb69e3a",1,0,0,1,2017-02-23
"a5eb2261-cf6e-4bf3-b465-1ed93449314a",1,1,0,1,2017-03-28
"fcc1df79-b5d0-4905-b50e-926e2f9f4d0f",1,0,1,1,2017-02-09
"7adfe689-7134-432d-90e4-f5864d2730df",1,0,1,0,2017-03-29
"953223a2-c941-43b7-b2d1-42a5bc3b137e",0,0,1,1,2017-01-14
"78e44495-0aa5-42e2-9a2b-7e64c2acafe5",1,0,1,0,2017-02-11
"ef4b3451-116d-4122-99f0-b3b92b390e0e",0,0,1,1,2017-01-14
"1037ea71-3f96-46c9-a07a-f6d802d2446f",0,0,1,1,2017-03-20
"4a64c22c-7161-41d7-bcc7-11328e6e52f9",0,1,0,1,2017-01-12
"17bc5511-e7ee-4863-835d-8a6921ab1748",0,0,1,1,2017-01-25
"766ea827-fa35-405d-adba-0639a682d5fb",0,0,1,1,2017-03-09
"f180413f-ac2d-403e-a15b-386b11950dca",1,0,0,1,2017-03-16
"e0dfbb53-c833-4238-858c-98742658c66d",1,0,0,1,2017-01-26
"e70d35aa-b0cc-4441-bdf0-10d79ac25ef4",0,0,1,1,2017-02-03
"1b1411b0-7adb-410e-bd92-4be6e08d7216",0,0,1,0,2017-02-04
"d4a7a3a6-cbed-48e1-951c-dd53abda5fab",0,0,1,1,2017-01-12
"fc7d1b9a-7d6e-4181-8d12-5f22a4972af7",0,1,1,0,2017-01-20
"7204931a-3a36-4763-83fa-a8a99141b1c1",1,0,0,1,2017-02-06
"2ef855a0-8ada-4cfd-9790-0b1278fab1be",0,0,1,0,2017-01-16
"d605eeed-94bd-49d4-baa4-065e836417f8",1,0,0,1,2017-02-23
"094f8c41-bc91-4563-9624-de1d458629b7",0,0,1,0,2017-02-01
"abb42b73-4bc6-49cb-93e7-8b69317155f3",0,0,1,1,2017-03-11
"dd56582a-da86-403d-adbb-9d2ccff4dc0f",0,0,1,1,2017-03-08
"b0f5f98f-e7c6-4fdc-9729-696c8deb0804",0,1,0,1,2017-02-08
"fe558f8b-841a-4d64-a92f-3e3fab0ed610",1,0,1,0,2017-03-11
"9d3b1c78-9228-4ee1-aa8a-088e27dfd443",0,0,1,1,2017-02-22
"9c1e231d-92f5-4540-8e88-ba562c895bc5",0,0,1,0,2017-03-15
"c1745a0b-08c7-4057-b36a-76d18199dc33",1,0,0,1,2017-01-25
"df48facc-d0e4-4a83-a6c1-009d685d32a7",0,0,1,1,2017-02-08
"52669026-d305-4da0-b83a-c21b3a5f0df1",0,0,1,1,2017-02-21
"f5fdf41b-993b-4327-80a1-075ac9c25364",1,0,0,1,2017-03-17
"78ae18fe-336f-434e-826a-fab5a81c0dcf",1,0,1,0,2017-03-26
"9ba845d9-8367-4c95-9831-2fe9d8d6ec94",0,0,1,0,2017-02-08
"a6cab3c4-906e-4259-a6e9-c2a39f2bb4fd",0,0,1,1,2017-01-18
"cba0952a-c390-4c31-be4a-2745ca467c57",1,0,0,1,2017-01-02
"4b5bd1b1-7f64-4bc6-b59d-cf59bf2350c9",0,0,1,1,2017-03-18
"1bbfc026-3af4-4faf-903b-c4475145c214",0,0,1,1,2017-03-14
"0fc86a3b-6c25-4320-849d-54d9dcf0d4fa",1,0,0,1,2017-01-31
"a78b0896-ccef-454b-9ab8-ac973abbefeb",0,0,1,0,2017-02-05
"ce347c30-b58b-4c78-b95a-cbad6bc003d8",0,1,1,0,2017-03-23
"9326f9ec-5e9c-40a5-aab4-74a3bce1e982",0,0,1,1,2017-01-28
"c0603429-159d-4f46-962b-440b353bba00",1,0,0,1,2017-03-07
"c3b7147b-3ded-4f70-a9f9-5b415ac6a076",1,0,1,0,2017-02-22
"bebc0d1d-3b7f-4f59-b546-025b5b9d13e1",0,0,1,0,2017-01-30
"c4527d85-e2d6-4086-a29b-04f38701d411",0,1,0,1,2017-01-09
"52efae81-41f7-477a-82b3-962858f2a945",1,0,0,1,2017-01-16
"407918cd-539f-4056-903c-95882d4eb7d4",0,0,1,0,2017-01-04
"276954ff-3d72-40b7-af76-faaacbdbdab5",0,0,1,1,2017-03-12
"2c9c69d3-6630-4225-8cd1-d7527a70d5fd",0,0,1,1,2017-01-06
"53edcc4c-6f96-4033-b3a6-ae976dc59eb3",0,0,1,1,2017-03-11
"46ca2e1d-c0d9-4cb3-891f-6d5dc4ec2441",1,0,0,1,2017-03-28
"8cffdb71-7033-4ff0-8b91-550a61f8a6af",0,0,1,1,2017-01-09
"aaada117-a42c-4f46-9549-811c5ff6a030",0,0,1,1,2017-03-14
"40166baa-547e-4979-b6fc-aa6b6ed7c75d",1,0,0,0,2017-02-24
"b2d47951-3fdf-411d-a533-2d8e90444fb5",0,0,1,0,2017-02-28
"bb270b60-5a1d-4ac4-aaac-6684c59883c2",1,0,0,0,2017-02-28
"b2dde566-ee73-4b59-9612-ef204da360e2",0,1,0,1,2017-02-11
"09c65e4f-b7a8-4100-a871-deb95c2e733c",1,0,0,1,2017-01-24
"aeacab53-4b04-4b0c-af76-21a915b07492",0,0,1,1,2017-01-21
"352b7d68-c304-45df-a4cd-c173b21ea02b",1,0,0,0,2017-01-06
"41f7c6c8-7aac-42b8-9bb2-d002cb60893f",0,0,1,1,2017-01-10
"32c6e48a-2f93-4e03-9d8f-39f7c445ed7d",0,0,1,1,2017-02-19
"076e72cd-b527-4d06-a0b8-90b80a8939e0",0,0,1,1,2017-03-31
"a100944a-c892-45e3-91ef-a4514c780cec",0,0,1,1,2017-03-06
"a8931c36-9665-43f8-b2cb-d3908a70fbd7",0,0,1,1,2017-02-07
"075719cd-99df-4d46-a674-a754ee081fe6",1,0,1,1,2017-01-04
"2d35f5d1-ca63-4a6e-8669-bd485e86873c",0,0,1,0,2017-01-02
"06ff4c39-618a-4403-8f84-905aaabae56b",0,0,1,1,2017-02-07
"0f016c29-f685-4e2f-9fa0-9c880eca8ca9",1,0,0,0,2017-03-29
"bcda3ffc-6156-4d3e-bd95-be47a1dcab44",0,1,0,1,2017-04-01
"0d529aad-7334-47b0-b4f0-5987278588a5",0,0,1,1,2017-01-20
"01726301-58e0-457d-acff-c2754411c91c",0,0,1,0,2017-02-22
"62a3b85b-7d2a-4498-9f1f-24e135e88c8d",0,0,1,1,2017-02-09
"ff181c10-866f-4cd8-8757-bc611f472fdc",0,0,1,1,2017-03-26
"25d2b714-749f-4ba7-b95d-e57aa53fdec1",0,0,1,1,2017-02-01
"5840a61e-dd8e-493c-b693-59572b42c199",0,0,1,0,2017-03-06
"6d9a3f67-9cab-46ca-808b-c608aa7dd43b",0,0,1,1,2017-02-18
"bacf9a89-520d-40dc-972a-45840316c90a",0,0,1,0,2017-02-06
"64b6c622-8c36-4583-915c-e0598c13ff3e",1,0,1,0,2017-02-21
"b0902be7-ebb2-49c8-ab0a-cf2642b19431",0,0,1,0,2017-03-29
"5ffb87a6-5e22-4799-bd33-7237b72b45a7",0,0,1,1,2017-01-30
"f6241f75-06e2-4994-aab4-48d36faf05b0",0,0,1,1,2017-02-13
"3fa9da74-32e0-4949-9526-c50bea9e2484",0,0,1,1,2017-02-03
"ed221ab5-633c-4c21-b701-6511597056ee",0,0,1,1,2017-01-10
"c0c3d041-f046-42c0-bcb3-428ea975a5f8",0,0,1,1,2017-01-21
"42819f9a-450c-45c8-bddf-ced8bd0893b9",0,0,1,1,2017-01-11
"7744423d-8bd9-46e7-bcef-338dd3fd0c5a",0,0,1,0,2017-01-07
"a8d1695a-960d-4d5e-878c-442a0b128cae",0,0,1,1,2017-01-30
"ae427cf1-02d7-4edf-8e05-e66199d54470",0,0,1,1,2017-01-24
"da56d88b-e338-4b30-8067-09ef252a33ac",0,0,1,0,2017-01-24
"1877e324-072f-4991-a553-72be7f07c9f8",0,0,1,1,2017-03-02
"2e4bccd6-eea8-4171-92b3-ff87ddcfb408",1,0,1,0,2017-01-19
"b6fd3bea-c317-474a-bb38-f0f9fea8e901",0,0,1,1,2017-03-18
"bca3dc93-ebe8-48ab-a20c-e680183ab461",0,0,1,0,2017-03-27
"2860c473-b66a-4722-8a63-371d0f415998",0,0,1,1,2017-03-28
"b6961204-b6c4-4516-b0de-fcfb0fd5a602",0,0,1,1,2017-01-11
"df2555ed-c091-48b2-ab1b-d322119e4f5c",0,0,1,0,2017-02-19
"e0724637-e0cf-4723-a98e-32f0ced2ea9e",1,0,1,0,2017-01-24
"103a2fb9-22f2-4584-b86e-05c600ac9242",1,0,1,1,2017-01-09
"1942bc15-9f4e-4821-8420-ce9835401e52",1,0,1,1,2017-01-06
"18b5d067-ff42-47fa-8af8-3bce02ce5035",0,0,1,1,2017-02-16
"f6f400b3-bb72-4593-8eaa-5fd773c09b67",0,0,1,1,2017-01-23
"754e8813-3816-4046-be39-e5155675c423",0,0,1,1,2017-02-26
"fe040c7f-50f6-4d56-94bc-92f9dc03a99c",0,0,1,1,2017-03-11
"531aa435-2001-4648-8e86-0b92c8a2be06",0,0,1,0,2017-02-20
"1657992a-433b-4de8-9d22-c045d3423cec",1,0,0,0,2017-02-06
"ced06ca6-7207-41f0-b982-c1beb46e057e",0,0,1,1,2017-03-28
"be67e455-a2a4-4781-b24b-7eb2b3d19d4e",0,0,1,1,2017-01-01
"c28705e4-ef6f-4f75-af87-360a7d993957",1,0,0,0,2017-01-12
"aa1e5154-52af-40bd-a278-9a23a835bcdb",0,0,1,1,2017-03-30
"ec81f3ba-7f81-4a1d-b873-b36a15e3d943",0,0,1,1,2017-02-10
"baafcc52-34ea-494b-9845-93fabb228465",0,0,1,1,2017-03-13
"2985a048-26e5-4180-8d13-813e297aa6d5",0,0,1,0,2017-03-30
"266fee43-8f18-43c7-85c3-1e93fe879d20",0,1,0,1,2017-02-26
"d5c1ee54-abcc-4f29-a9ab-a022d8155552",1,0,1,0,2017-02-17
"e1608015-e77a-4467-82c4-b208d0528425",0,0,1,0,2017-03-12
"e52e89c6-7047-41df-8e15-169e2b2382f6",0,0,1,1,2017-03-28
"74813196-165d-4390-8223-7407f75ee82d",0,0,1,0,2017-03-09
"82cb80bb-f29a-40a2-a727-0a944769e44c",0,0,1,1,2017-02-07
"c4a4602e-0798-4d34-b8ac-58041f09d4a3",1,1,0,0,2017-03-20
"79e7b586-99be-4737-bb7d-86fc14b9a6a0",1,0,0,0,2017-01-03
"e5ecf8cc-b28d-4b00-8985-8e6492a4ade7",0,0,1,1,2017-01-15
"7edd861f-e11c-41db-ad5e-74a4a21435d5",1,0,1,0,2017-03-01
"eb68c8c1-4718-4b3d-809b-b1d539e2ae9d",0,0,1,1,2017-01-20
"90dd6f1b-f896-4db2-8641-19c2e9d4459a",1,0,0,1,2017-02-09
"25c7e901-27b5-4f03-8217-1f6e648b6b94",1,0,0,0,2017-02-22
"4e9f56b9-ec7e-4c0a-acef-34c1a78aad8c",1,0,0,1,2017-03-20
"b2140699-00c6-4f7a-a67a-07d9d7233065",0,0,1,1,2017-04-01
"a1bdec5a-00f0-422c-8a7c-45b5d70b181e",0,0,1,0,2017-03-10
"affbc962-f608-4e46-8220-8000da81921f",0,0,1,1,2017-02-25
"467c94c8-9623-4650-add3-c1bc788a940d",1,1,0,0,2017-03-22
"39b381d2-9b08-4ff3-abe7-cadf7692090b",0,0,1,1,2017-01-27
"5a3907c0-6a39-4b59-ace3-c52d7ef92d0a",0,0,1,1,2017-02-24
"d1699661-5e04-42ad-9583-8f6fe32c32b8",0,0,1,1,2017-03-24
"d87e1eb6-a9c5-4b88-a6d4-27ea1fb425cc",1,0,0,1,2017-01-02
"9baee588-3161-4eb2-b727-3ad0d8f199e4",0,0,1,1,2017-02-21
"10cbc551-b234-44b4-98f9-415500a64b4d",1,0,1,0,2017-03-26
"ed96ad9a-243a-4132-8d8d-cdd24b560edf",0,0,1,1,2017-03-08
"f58131be-0c69-49fa-b72a-e06cf7d8a4de",0,0,1,0,2017-03-15
"e2da4506-a8ed-493e-99fa-d083493ff0bb",1,0,0,0,2017-01-01
"ff95f5cf-be83-4e11-a3e0-f91b543686cc",0,0,1,1,2017-02-27
"91875730-b5e3-4a6c-872c-a0ffa8ac19d0",1,0,0,0,2017-02-19
"c16a6810-c329-4064-a65e-54c86ef9156f",0,1,1,0,2017-04-01
"0699cf38-211c-46c3-8f7f-cc3a8cff318e",0,0,1,0,2017-01-02
"e5483121-5d90-4705-9d60-f3ef18dfd960",0,0,1,0,2017-03-10
"4cc4e019-f9fe-4a99-8983-e38d8d2f75ed",0,0,1,1,2017-03-09
"91a16278-ea4c-4d98-8c84-c51c683579df",0,0,1,0,2017-02-27
"e0764d78-9c0a-455a-96ab-9ef52d93b8c8",0,1,1,1,2017-03-04
"5cb2626f-4c82-48a2-812c-e6d2bd1211ca",0,0,1,1,2017-03-16
"d76ca1dd-eb05-4ff6-a708-002ad364a75a",0,0,1,1,2017-02-20
"24487068-a8e0-42b8-8532-eb85f2888c7b",1,0,1,0,2017-01-14
"593e52a2-38b1-4e98-9d12-38d94c9a5c13",1,0,1,1,2017-03-29
"31fc07fe-f757-4b9d-b0e5-6a0ba864d952",0,0,1,1,2017-03-08
"3266f0f4-7cdf-41c2-b66b-1a7472dc8bcc",0,0,1,1,2017-01-24
"2a112420-6977-47b6-a189-0cc413b72ac6",0,1,0,1,2017-03-19
"e54352d7-234f-458a-b93f-4818f52f736c",0,0,1,1,2017-03-09
"5675c1cf-27c5-497e-afc6-453c9b27fdc7",0,0,1,1,2017-01-24
"47b84969-3784-4271-9d8d-faa27f477052",0,0,1,1,2017-03-25
"dc9e7967-763e-4a8c-8f63-e81408d3231f",0,0,1,1,2017-03-07
"3022f7ec-8ad2-4759-a999-168aac0d0109",0,0,1,0,2017-01-02
"28cdd368-fad3-41a2-882d-0740eee07b69",0,0,1,1,2017-02-24
"ed1bc4b9-e1bd-49fa-873c-6dec0a265f73",1,0,0,1,2017-03-03
"acb49c03-e767-4ba1-b137-02a4514fc24b",0,0,1,0,2017-03-30
"2ea7b8e2-1fa8-4ddd-a5de-2a85e73d33c3",0,1,1,0,2017-01-05
"060225a9-56b0-472c-9419-ff147e067484",1,0,0,1,2017-03-30
"0afd1e08-ec76-4b37-b66a-b6fa24b6f766",0,0,1,1,2017-02-12
"16d07db5-a9aa-4719-9284-0169b4b4b070",0,0,1,0,2017-03-22
